$ ./sendfile -r amber.clear.rice.edu:18004 -f data/data1M.txt
the total_file_length is 1288890
the datasize is 1400
the total count is 921
[SEND SUCCESS] Send the filepathf/filename successfully
[RECEVE ACK SUCCESS] Receive the ack number of filepath/filename successfully
-------- [BEGIN TRANSFERRING] --------
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Ignore ACK] 216
[MORE THAN 3 ACK RESEND] 302400 (217)
cur queue front seq is 217
the usable is 0
 ------------------------------------------
cur queue front seq is 217
the usable is 0
 ------------------------------------------
[Recv ACK] 217
cur queue front seq is 218
the usable is 1
 ------------------------------------------
[SEND DATA] 1142400 (1400) Seq(817)
[Ignore ACK] 217
cur queue front seq is 218
the usable is 0
 ------------------------------------------
cur queue front seq is 218
the usable is 0
 ------------------------------------------
[Recv ACK] 218
cur queue front seq is 219
the usable is 1
 ------------------------------------------
[SEND DATA] 1143800 (1400) Seq(818)
[Ignore ACK] 218
cur queue front seq is 219
the usable is 0
 ------------------------------------------
[Ignore ACK] 218
[MORE THAN 3 ACK RESEND] 305200 (219)
cur queue front seq is 219
the usable is 0
 ------------------------------------------
cur queue front seq is 219
the usable is 0
 ------------------------------------------
[Recv ACK] 219
cur queue front seq is 220
the usable is 1
 ------------------------------------------
[SEND DATA] 1145200 (1400) Seq(819)
[Ignore ACK] 219
cur queue front seq is 220
the usable is 0
 ------------------------------------------
[Ignore ACK] 219
[MORE THAN 3 ACK RESEND] 306600 (220)
cur queue front seq is 220
the usable is 0
 ------------------------------------------
[Ignore ACK] 219
cur queue front seq is 220
the usable is 0
 ------------------------------------------
[Ignore ACK] 219
cur queue front seq is 220
the usable is 0
 ------------------------------------------
cur queue front seq is 220
the usable is 0
 ------------------------------------------
[Recv ACK] 220
cur queue front seq is 221
the usable is 1
 ------------------------------------------
[SEND DATA] 1146600 (1400) Seq(820)
[Ignore ACK] 220
cur queue front seq is 221
the usable is 0
 ------------------------------------------
[Ignore ACK] 220
[MORE THAN 3 ACK RESEND] 308000 (221)
cur queue front seq is 221
the usable is 0
 ------------------------------------------
[Ignore ACK] 220
cur queue front seq is 221
the usable is 0
 ------------------------------------------
cur queue front seq is 221
the usable is 0
 ------------------------------------------
[Recv ACK] 221
cur queue front seq is 222
the usable is 1
 ------------------------------------------
[SEND DATA] 1148000 (1400) Seq(821)
[Ignore ACK] 221
cur queue front seq is 222
the usable is 0
 ------------------------------------------
[Ignore ACK] 221
[MORE THAN 3 ACK RESEND] 309400 (222)
cur queue front seq is 222
the usable is 0
 ------------------------------------------
[Ignore ACK] 221
cur queue front seq is 222
the usable is 0
 ------------------------------------------
cur queue front seq is 222
the usable is 0
 ------------------------------------------
[Recv ACK] 222
cur queue front seq is 223
the usable is 1
 ------------------------------------------
[SEND DATA] 1149400 (1400) Seq(822)
[Ignore ACK] 222
cur queue front seq is 223
the usable is 0
 ------------------------------------------
[Ignore ACK] 222
[MORE THAN 3 ACK RESEND] 310800 (223)
cur queue front seq is 223
the usable is 0
 ------------------------------------------
cur queue front seq is 223
the usable is 0
 ------------------------------------------
[Recv ACK] 223
cur queue front seq is 224
the usable is 1
 ------------------------------------------
[SEND DATA] 1150800 (1400) Seq(823)
[Ignore ACK] 223
cur queue front seq is 224
the usable is 0
 ------------------------------------------
cur queue front seq is 224
the usable is 0
 ------------------------------------------
[Recv ACK] 224
cur queue front seq is 225
the usable is 1
 ------------------------------------------
[SEND DATA] 1152200 (1400) Seq(824)
[Ignore ACK] 224
cur queue front seq is 225
the usable is 0
 ------------------------------------------
[Ignore ACK] 224
[MORE THAN 3 ACK RESEND] 313600 (225)
cur queue front seq is 225
the usable is 0
 ------------------------------------------
cur queue front seq is 225
the usable is 0
 ------------------------------------------
[Recv ACK] 225
cur queue front seq is 226
the usable is 1
 ------------------------------------------
[SEND DATA] 1153600 (1400) Seq(825)
[Ignore ACK] 225
cur queue front seq is 226
the usable is 0
 ------------------------------------------
[Ignore ACK] 225
[MORE THAN 3 ACK RESEND] 315000 (226)
cur queue front seq is 226
the usable is 0
 ------------------------------------------
[Ignore ACK] 225
cur queue front seq is 226
the usable is 0
 ------------------------------------------
cur queue front seq is 226
the usable is 0
 ------------------------------------------
[Recv ACK] 226
cur queue front seq is 227
the usable is 1
 ------------------------------------------
[SEND DATA] 1155000 (1400) Seq(826)
[Ignore ACK] 226
cur queue front seq is 227
the usable is 0
 ------------------------------------------
[Ignore ACK] 226
[MORE THAN 3 ACK RESEND] 316400 (227)
cur queue front seq is 227
the usable is 0
 ------------------------------------------
[Ignore ACK] 226
cur queue front seq is 227
the usable is 0
 ------------------------------------------
cur queue front seq is 227
the usable is 0
 ------------------------------------------
[Recv ACK] 227
cur queue front seq is 228
the usable is 1
 ------------------------------------------
[SEND DATA] 1156400 (1400) Seq(827)
[Ignore ACK] 227
cur queue front seq is 228
the usable is 0
 ------------------------------------------
[Ignore ACK] 227
[MORE THAN 3 ACK RESEND] 317800 (228)
cur queue front seq is 228
the usable is 0
 ------------------------------------------
cur queue front seq is 228
the usable is 0
 ------------------------------------------
[Recv ACK] 228
cur queue front seq is 229
the usable is 1
 ------------------------------------------
[SEND DATA] 1157800 (1400) Seq(828)
[Ignore ACK] 228
cur queue front seq is 229
the usable is 0
 ------------------------------------------
[Ignore ACK] 228
[MORE THAN 3 ACK RESEND] 319200 (229)
cur queue front seq is 229
the usable is 0
 ------------------------------------------
[Ignore ACK] 228
cur queue front seq is 229
the usable is 0
 ------------------------------------------
cur queue front seq is 229
the usable is 0
 ------------------------------------------
[Recv ACK] 229
cur queue front seq is 230
the usable is 1
 ------------------------------------------
[SEND DATA] 1159200 (1400) Seq(829)
[Ignore ACK] 229
cur queue front seq is 230
the usable is 0
 ------------------------------------------
cur queue front seq is 230
the usable is 0
 ------------------------------------------
[Recv ACK] 230
cur queue front seq is 231
the usable is 1
 ------------------------------------------
[SEND DATA] 1160600 (1400) Seq(830)
[Ignore ACK] 230
cur queue front seq is 231
the usable is 0
 ------------------------------------------
[Ignore ACK] 230
[MORE THAN 3 ACK RESEND] 322000 (231)
cur queue front seq is 231
the usable is 0
 ------------------------------------------
[Ignore ACK] 230
cur queue front seq is 231
the usable is 0
 ------------------------------------------
cur queue front seq is 231
the usable is 0
 ------------------------------------------
[Recv ACK] 231
cur queue front seq is 232
the usable is 1
 ------------------------------------------
[SEND DATA] 1162000 (1400) Seq(831)
[Ignore ACK] 231
cur queue front seq is 232
the usable is 0
 ------------------------------------------
[Ignore ACK] 231
[MORE THAN 3 ACK RESEND] 323400 (232)
cur queue front seq is 232
the usable is 0
 ------------------------------------------
[Ignore ACK] 231
cur queue front seq is 232
the usable is 0
 ------------------------------------------
[Ignore ACK] 231
cur queue front seq is 232
the usable is 0
 ------------------------------------------
cur queue front seq is 232
the usable is 0
 ------------------------------------------
[Recv ACK] 232
cur queue front seq is 233
the usable is 1
 ------------------------------------------
[SEND DATA] 1163400 (1400) Seq(832)
[Ignore ACK] 232
cur queue front seq is 233
the usable is 0
 ------------------------------------------
[Ignore ACK] 232
[MORE THAN 3 ACK RESEND] 324800 (233)
cur queue front seq is 233
the usable is 0
 ------------------------------------------
cur queue front seq is 233
the usable is 0
 ------------------------------------------
[Recv ACK] 233
cur queue front seq is 234
the usable is 1
 ------------------------------------------
[SEND DATA] 1164800 (1400) Seq(833)
[Ignore ACK] 233
cur queue front seq is 234
the usable is 0
 ------------------------------------------
[Ignore ACK] 233
[MORE THAN 3 ACK RESEND] 326200 (234)
cur queue front seq is 234
the usable is 0
 ------------------------------------------
[Ignore ACK] 233
cur queue front seq is 234
the usable is 0
 ------------------------------------------
cur queue front seq is 234
the usable is 0
 ------------------------------------------
[Recv ACK] 234
cur queue front seq is 235
the usable is 1
 ------------------------------------------
[SEND DATA] 1166200 (1400) Seq(834)
[Ignore ACK] 234
cur queue front seq is 235
the usable is 0
 ------------------------------------------
[Ignore ACK] 234
[MORE THAN 3 ACK RESEND] 327600 (235)
cur queue front seq is 235
the usable is 0
 ------------------------------------------
[Ignore ACK] 234
cur queue front seq is 235
the usable is 0
 ------------------------------------------
cur queue front seq is 235
the usable is 0
 ------------------------------------------
[Recv ACK] 235
cur queue front seq is 236
the usable is 1
 ------------------------------------------
[SEND DATA] 1167600 (1400) Seq(835)
[Ignore ACK] 235
cur queue front seq is 236
the usable is 0
 ------------------------------------------
cur queue front seq is 236
the usable is 0
 ------------------------------------------
[Recv ACK] 236
cur queue front seq is 237
the usable is 1
 ------------------------------------------
[SEND DATA] 1169000 (1400) Seq(836)
[Ignore ACK] 236
cur queue front seq is 237
the usable is 0
 ------------------------------------------
[Ignore ACK] 236
[MORE THAN 3 ACK RESEND] 330400 (237)
cur queue front seq is 237
the usable is 0
 ------------------------------------------
[Ignore ACK] 236
cur queue front seq is 237
the usable is 0
 ------------------------------------------
cur queue front seq is 237
the usable is 0
 ------------------------------------------
[Recv ACK] 237
cur queue front seq is 238
the usable is 1
 ------------------------------------------
[SEND DATA] 1170400 (1400) Seq(837)
[Ignore ACK] 237
cur queue front seq is 238
the usable is 0
 ------------------------------------------
[Ignore ACK] 237
[MORE THAN 3 ACK RESEND] 331800 (238)
cur queue front seq is 238
the usable is 0
 ------------------------------------------
cur queue front seq is 238
the usable is 0
 ------------------------------------------
[Recv ACK] 238
cur queue front seq is 239
the usable is 1
 ------------------------------------------
[SEND DATA] 1171800 (1400) Seq(838)
[Ignore ACK] 238
cur queue front seq is 239
the usable is 0
 ------------------------------------------
[Ignore ACK] 238
[MORE THAN 3 ACK RESEND] 333200 (239)
cur queue front seq is 239
the usable is 0
 ------------------------------------------
cur queue front seq is 239
the usable is 0
 ------------------------------------------
[Recv ACK] 239
cur queue front seq is 240
the usable is 1
 ------------------------------------------
[SEND DATA] 1173200 (1400) Seq(839)
[Ignore ACK] 239
cur queue front seq is 240
the usable is 0
 ------------------------------------------
cur queue front seq is 240
the usable is 0
 ------------------------------------------
[Recv ACK] 240
cur queue front seq is 241
the usable is 1
 ------------------------------------------
[SEND DATA] 1174600 (1400) Seq(840)
[Ignore ACK] 240
cur queue front seq is 241
the usable is 0
 ------------------------------------------
[Ignore ACK] 240
[MORE THAN 3 ACK RESEND] 336000 (241)
cur queue front seq is 241
the usable is 0
 ------------------------------------------
[Ignore ACK] 240
cur queue front seq is 241
the usable is 0
 ------------------------------------------
cur queue front seq is 241
the usable is 0
 ------------------------------------------
[Recv ACK] 241
cur queue front seq is 242
the usable is 1
 ------------------------------------------
[SEND DATA] 1176000 (1400) Seq(841)
[Ignore ACK] 241
cur queue front seq is 242
the usable is 0
 ------------------------------------------
[Ignore ACK] 241
[MORE THAN 3 ACK RESEND] 337400 (242)
cur queue front seq is 242
the usable is 0
 ------------------------------------------
[Ignore ACK] 241
cur queue front seq is 242
the usable is 0
 ------------------------------------------
cur queue front seq is 242
the usable is 0
 ------------------------------------------
[Recv ACK] 242
cur queue front seq is 243
the usable is 1
 ------------------------------------------
[SEND DATA] 1177400 (1400) Seq(842)
[Ignore ACK] 242
cur queue front seq is 243
the usable is 0
 ------------------------------------------
[Ignore ACK] 242
[MORE THAN 3 ACK RESEND] 338800 (243)
cur queue front seq is 243
the usable is 0
 ------------------------------------------
cur queue front seq is 243
the usable is 0
 ------------------------------------------
[Recv ACK] 243
cur queue front seq is 244
the usable is 1
 ------------------------------------------
[SEND DATA] 1178800 (1400) Seq(843)
[Ignore ACK] 243
cur queue front seq is 244
the usable is 0
 ------------------------------------------
[Ignore ACK] 243
[MORE THAN 3 ACK RESEND] 340200 (244)
cur queue front seq is 244
the usable is 0
 ------------------------------------------
cur queue front seq is 244
the usable is 0
 ------------------------------------------
[Recv ACK] 244
cur queue front seq is 245
the usable is 1
 ------------------------------------------
[SEND DATA] 1180200 (1400) Seq(844)
[Ignore ACK] 244
cur queue front seq is 245
the usable is 0
 ------------------------------------------
[Ignore ACK] 244
[MORE THAN 3 ACK RESEND] 341600 (245)
cur queue front seq is 245
the usable is 0
 ------------------------------------------
[Ignore ACK] 244
cur queue front seq is 245
the usable is 0
 ------------------------------------------
[Ignore ACK] 244
cur queue front seq is 245
the usable is 0
 ------------------------------------------
cur queue front seq is 245
the usable is 0
 ------------------------------------------
[Recv ACK] 245
cur queue front seq is 246
the usable is 1
 ------------------------------------------
[SEND DATA] 1181600 (1400) Seq(845)
[Ignore ACK] 245
cur queue front seq is 246
the usable is 0
 ------------------------------------------
cur queue front seq is 246
the usable is 0
 ------------------------------------------
[Recv ACK] 246
cur queue front seq is 247
the usable is 1
 ------------------------------------------
[SEND DATA] 1183000 (1400) Seq(846)
[Ignore ACK] 246
cur queue front seq is 247
the usable is 0
 ------------------------------------------
[Ignore ACK] 246
[MORE THAN 3 ACK RESEND] 344400 (247)
cur queue front seq is 247
the usable is 0
 ------------------------------------------
cur queue front seq is 247
the usable is 0
 ------------------------------------------
[Recv ACK] 247
cur queue front seq is 248
the usable is 1
 ------------------------------------------
[SEND DATA] 1184400 (1400) Seq(847)
[Ignore ACK] 247
cur queue front seq is 248
the usable is 0
 ------------------------------------------
[Ignore ACK] 247
[MORE THAN 3 ACK RESEND] 345800 (248)
cur queue front seq is 248
the usable is 0
 ------------------------------------------
[Ignore ACK] 247
cur queue front seq is 248
the usable is 0
 ------------------------------------------
cur queue front seq is 248
the usable is 0
 ------------------------------------------
[Recv ACK] 248
cur queue front seq is 249
the usable is 1
 ------------------------------------------
[SEND DATA] 1185800 (1400) Seq(848)
[Ignore ACK] 248
cur queue front seq is 249
the usable is 0
 ------------------------------------------
[Ignore ACK] 248
[MORE THAN 3 ACK RESEND] 347200 (249)
cur queue front seq is 249
the usable is 0
 ------------------------------------------
[Ignore ACK] 248
cur queue front seq is 249
the usable is 0
 ------------------------------------------
[Ignore ACK] 248
cur queue front seq is 249
the usable is 0
 ------------------------------------------
cur queue front seq is 249
the usable is 0
 ------------------------------------------
[Recv ACK] 249
cur queue front seq is 250
the usable is 1
 ------------------------------------------
[SEND DATA] 1187200 (1400) Seq(849)
[Ignore ACK] 249
cur queue front seq is 250
the usable is 0
 ------------------------------------------
[Ignore ACK] 249
[MORE THAN 3 ACK RESEND] 348600 (250)
cur queue front seq is 250
the usable is 0
 ------------------------------------------
cur queue front seq is 250
the usable is 0
 ------------------------------------------
[Recv ACK] 250
cur queue front seq is 251
the usable is 1
 ------------------------------------------
[SEND DATA] 1188600 (1400) Seq(850)
[Ignore ACK] 250
cur queue front seq is 251
the usable is 0
 ------------------------------------------
[Ignore ACK] 250
[MORE THAN 3 ACK RESEND] 350000 (251)
cur queue front seq is 251
the usable is 0
 ------------------------------------------
[Ignore ACK] 250
cur queue front seq is 251
the usable is 0
 ------------------------------------------
cur queue front seq is 251
the usable is 0
